what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1310380247302
activated,editor,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1310380248520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1310380251995
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1310380253594
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1310380256270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380259431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380266389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380268104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380268874
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380269287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380313218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380313921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380314683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380315037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380612014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380615406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380620282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310380622024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310386212353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310386213295
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1310386214933
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1310386216347
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1310386216348
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1310386216348
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1310386216348
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1310386216348
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1310386216348
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1310386216348
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1310386216349
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1310386216349
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1310386216349
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1310386216349
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1310386216349
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.400.v201103082016,"org.eclipse.jst.ws.consumption.ui",1310386216349
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.600.v201103082016,"org.eclipse.jst.ws.consumption",1310386216349
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1310386216349
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1310386216349
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1310386216349
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1310386216349
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1310386216349
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1310386216350
